0.01181538,0.77964377,0.00052129,-0.75602406,1.34953503,-0.14645570,1.10832494,0.24046938,-0.10230464,0.01500447,-2.58957937,-0.08290259,0.32970902,-0.01704876
0.01750307,0.77782342,0.00081771,-0.81004109,1.34472613,-0.13797946,1.10592417,0.32641704,-0.08050735,0.01461929,-2.76474792,-0.38113631,0.51145731,-0.21227812
0.02491807,0.77640314,0.00110612,-0.86512702,1.33463825,-0.12579124,1.09941872,0.41313273,-0.06228487,0.01421837,-2.71068034,-0.60979740,0.70191099,-0.43051529
0.03409138,0.77535572,0.00138648,-0.91698435,1.32054646,-0.10973079,1.08843678,0.50251248,-0.04239228,0.01383469,-2.44659449,-0.78865043,0.90137421,-0.66637362
0.04507718,0.77471878,0.00165909,-0.96159337,1.30352615,-0.08958748,1.07254172,0.59401536,-0.02203756,0.01342278,-1.99805744,-0.89371395,1.10927047,-0.92057956
0.05790775,0.77447475,0.00192184,-0.99555251,1.28564267,-0.06519501,1.05133340,0.68696764,-0.00307521,0.01281320,-1.38391767,-0.86682111,1.32619197,-1.19746757
0.07260961,0.77458847,0.00216711,-1.01502254,1.27080508,-0.03641144,1.02445535,0.77972171,0.01080667,0.01149253,-0.52886211,-0.53442584,1.53509861,-1.45561229
0.08903313,0.77466341,0.00236584,-1.00647746,1.28152348,-0.00444795,0.99437812,0.85793001,-0.01017037,0.01608048,3.43221930,5.46844258,1.62105124,-1.73852617
0.10492670,0.77478715,0.00193930,-0.95137679,1.18564096,0.00201006,0.99571950,0.74844884,0.00745044,-0.03480478,0.33226399,0.95405464,-0.65271661,0.89900743
0.11916122,0.77508625,0.00127648,-0.94419965,1.20246392,-0.02535629,1.01867849,0.67787039,0.02187838,-0.03142873,0.37858856,0.74460566,-1.94847379,1.24508783
0.13205522,0.77563044,0.00068994,-0.93642710,1.21576253,-0.07295526,1.05729583,0.61462019,0.03186617,-0.02673407,0.39682195,0.59498851,-2.66934191,2.33443869
0.14375870,0.77635156,0.00021435,-0.92838110,1.22637805,-0.12898599,1.10433921,0.55803360,0.03957465,-0.02103796,0.40544452,0.47447696,-2.86674123,2.30971768
0.15438237,0.77719592,-0.00015397,-0.92027684,1.23485104,-0.18553799,1.14779953,0.50636172,0.04428611,-0.01608519,0.40352639,0.37873478,-2.74650470,2.01162127
0.16401532,0.77810937,-0.00043434,-0.91229629,1.24160902,-0.23706667,1.18366169,0.45874363,0.04668191,-0.01224380,0.39363313,0.30170319,-2.37697298,1.56864875
0.17273153,0.77905338,-0.00064984,-0.90457789,1.24697960,-0.27902459,1.20989777,0.41448449,0.04747649,-0.00955834,0.37773377,0.23901299,-1.80419381,1.06301083
0.18059083,0.78000058,-0.00082248,-0.89722759,1.25121573,-0.30802352,1.22593794,0.37285385,0.04706364,-0.00790360,0.35706604,0.18758032,-1.10051773,0.55902123
0.18763512,0.78092641,-0.00097081,-0.89034026,1.25452507,-0.32304251,1.23266484,0.33261666,0.04524015,-0.00705793,0.33116747,0.14616434,-0.46711892,0.16121167
0.19384749,0.78167630,-0.00108538,-0.88308416,1.26130061,-0.34094414,1.24118906,0.29175722,0.00764051,0.01756250,2.19481509,4.13876975,-4.60256860,2.64116288
0.20064978,0.78140929,0.00031698,-0.81266416,1.32319735,-0.35203430,1.24695403,0.36374763,-0.03564953,0.07761452,3.21836968,1.20134441,0.64577122,-0.25680222
0.20823750,0.78040835,0.00168602,-0.78140158,1.33526222,-0.33908475,1.24226869,0.39643505,-0.05249706,0.05855216,-0.17341729,0.42254018,0.66068265,-0.23774205
0.21663993,0.77922310,0.00283814,-0.79599429,1.33926577,-0.32550775,1.23808132,0.44301642,-0.06635280,0.05681791,-1.21761460,0.03278341,0.71258158,-0.22238233
0.22603180,0.77785323,0.00395791,-0.82819575,1.33685305,-0.31032577,1.23295942,0.49595598,-0.06866835,0.05529276,-1.92190085,-0.26452074,0.81170229,-0.30596104
0.23656908,0.77662102,0.00505048,-0.87044210,1.32845447,-0.29286283,1.22567680,0.55731431,-0.05320217,0.05404884,-2.23320107,-0.56023126,0.93704183,-0.43035960
0.24836466,0.77569042,0.00611979,-0.91535685,1.31486995,-0.27280435,1.21575492,0.62132527,-0.03966124,0.05296354,-2.20064179,-0.78280883,1.07158909,-0.57244302
0.26148771,0.77508518,0.00716966,-0.95620653,1.29778489,-0.24981136,1.20247936,0.68983983,-0.02098531,0.05205428,-1.84562033,-0.89430958,1.22503720,-0.75248199
0.27601114,0.77485928,0.00820099,-0.98716295,1.28056232,-0.22365970,1.18541827,0.76115551,-0.00211823,0.05106193,-1.22080494,-0.78571546,1.38766732,-0.95236376
0.29196505,0.77494452,0.00920675,-1.00254428,1.26915316,-0.19433278,1.16451799,0.83226185,0.00844378,0.04944562,-0.26148223,-0.26757056,1.54977966,-1.15803637
0.30926490,0.77497325,0.01015916,-0.98497881,1.28785755,-0.16297138,1.14199099,0.89709843,-0.01082281,0.05618512,4.43286246,6.06821688,1.58559293,-1.44979038
0.32595774,0.77492670,0.01047501,-0.92883102,1.21654979,-0.15852627,1.14576791,0.79102287,-0.00474313,0.00171924,0.44944349,0.92354177,-0.85243576,0.90451919
0.34109658,0.77493118,0.01052570,-0.91957467,1.23326088,-0.19217719,1.16848398,0.72553159,0.00534454,0.00337707,0.47351310,0.75688226,-2.36516645,1.22199206
0.35500299,0.77511987,0.01062546,-0.90999931,1.24706305,-0.24959842,1.20747063,0.66784210,0.01342950,0.00675118,0.48455204,0.62796421,-3.23402076,2.18386649
0.36782444,0.77546829,0.01079648,-0.90021902,1.25844179,-0.31827966,1.25059973,0.61651835,0.02111368,0.01015789,0.49275052,0.51505487,-3.54953801,2.06674279
0.37967278,0.77596781,0.01102680,-0.89032919,1.26773164,-0.38885980,1.28804776,0.57030531,0.02839036,0.01263379,0.49503342,0.41942478,-3.44814459,1.65556223
0.39064647,0.77659709,0.01129579,-0.88044653,1.27526897,-0.45364423,1.31577880,0.52883740,0.03422422,0.01406532,0.49270838,0.33839719,-2.98319384,1.12233303
0.40083385,0.77733451,0.01158420,-0.87064638,1.28131067,-0.50567376,1.33276960,0.49150081,0.03912161,0.01464657,0.48618610,0.27069942,-2.18843839,0.60145236
0.41031609,0.77814280,0.01187886,-0.86103703,1.28617183,-0.53880696,1.34029285,0.45819792,0.04113911,0.01476994,0.47426880,0.21922546,-1.10790431,0.18009385
0.41916196,0.77900305,0.01217310,-0.85159712,1.28993855,-0.54786891,1.34023502,0.42753923,0.04491745,0.01461090,0.46803269,0.16263690,0.19133125,-0.17096889
0.42739248,0.77988906,0.01245184,-0.84241925,1.29362584,-0.53686849,1.33500211,0.39528783,0.02607788,0.01854715,0.88225616,1.07891980,-0.67632171,0.10211451
0.43565891,0.77999843,0.01320934,-0.82222690,1.31241203,-0.52580991,1.32940285,0.42200990,-0.00895941,0.03795516,0.51615373,0.39682700,0.65693185,-0.17353203
0.44430266,0.77965374,0.01395464,-0.82180322,1.31541498,-0.51264219,1.32640590,0.44257365,-0.02275282,0.03663394,-0.42221460,-0.01844613,0.66083657,-0.12739180
0.45340895,0.77920494,0.01467738,-0.83782120,1.31270661,-0.49890616,1.32339523,0.46808885,-0.02074654,0.03565737,-1.11481275,-0.23248799,0.70879558,-0.16471507
0.46306086,0.77883214,0.01538122,-0.86472122,1.30644628,-0.48422265,1.31976011,0.49673492,-0.01766423,0.03477432,-1.51738716,-0.37897770,0.75919973,-0.19905102
0.47331570,0.77851497,0.01606896,-0.89665871,1.29782886,-0.46839395,1.31520612,0.52857860,-0.01323861,0.03402895,-1.62523542,-0.46896696,0.82366711,-0.25698148
0.48424342,0.77833112,0.01674232,-0.92777722,1.28815534,-0.45118358,1.30937102,0.56379314,-0.00513338,0.03332938,-1.44318614,-0.48379560,0.89679165,-0.32658368
0.49590412,0.77832060,0.01740157,-0.95241931,1.27929581,-0.43243042,1.30201980,0.60178001,0.00403256,0.03259478,-0.98871206,-0.38118599,0.97780190,-0.40865390
0.50834961,0.77849171,0.01804390,-0.96524282,1.27403070,-0.41204301,1.29303899,0.64168631,0.01045452,0.03158128,-0.26681107,-0.11970390,1.05350412,-0.47535201
0.52160434,0.77871185,0.01866208,-0.96007770,1.27574859,-0.39004821,1.28249999,0.68409535,0.01571809,0.03016599,0.85768068,0.30348624,1.14689959,-0.58036133
0.53569192,0.77881380,0.01923790,-0.92022871,1.29391391,-0.36734145,1.27232764,0.72510871,-0.01530795,0.03241688,4.79635029,3.28389970,1.11091006,-0.66160215
0.54920111,0.77862462,0.01916854,-0.87568373,1.25998371,-0.36517583,1.27708600,0.64115454,-0.01345018,-0.01534479,0.41652605,0.65277139,-0.74142244,0.60260896
0.56150835,0.77835234,0.01886917,-0.86724115,1.27180909,-0.39341192,1.29136416,0.59151184,-0.01278384,-0.01463761,0.42388503,0.53985766,-1.96348652,0.74323789
0.57287172,0.77813667,0.01858605,-0.85881135,1.28173521,-0.44078849,1.30941914,0.54693118,-0.00866512,-0.01349154,0.41878517,0.45779209,-2.66785282,1.11095448
0.58339547,0.77802716,0.01832802,-0.85047202,1.29010168,-0.49698240,1.33024102,0.50717563,-0.00215491,-0.01241769,0.41496955,0.38244809,-2.87183561,0.93229942
0.59316956,0.77805449,0.01808651,-0.84221581,1.29705017,-0.55287164,1.34551951,0.47180679,0.00472123,-0.01183063,0.41085964,0.31507309,-2.65725763,0.59108464
0.60227705,0.77822089,0.01785216,-0.83404024,1.30271857,-0.60051678,1.35368578,0.44037715,0.01156812,-0.01166390,0.40462252,0.25822018,-2.05971519,0.24587877
0.61080042,0.77847902,0.01762027,-0.82604796,1.30743955,-0.63252382,1.35614358,0.41324175,0.01410782,-0.01149427,0.40033366,0.20665954,-1.10656328,0.03050595
0.61880588,0.77885346,0.01739083,-0.81806454,1.31104102,-0.64179651,1.35548822,0.38853746,0.02270128,-0.01144001,0.39466027,0.16198237,0.20485591,-0.08060902
0.62634648,0.77929024,0.01713496,-0.81037838,1.31408296,-0.62520035,1.35300229,0.36584868,0.02186942,-0.01499713,0.37418266,0.14101513,1.35886627,-0.17819311
0.63341196,0.77973836,0.01679106,-0.80258778,1.31734100,-0.59333328,1.34795059,0.34023739,0.00144413,-0.01046946,1.31839189,1.15739323,-0.38209369,0.10102765
0.64031054,0.77960745,0.01657211,-0.80172380,1.32589104,-0.58319983,1.34379194,0.34947834,-0.00967055,-0.01231927,-0.50827782,0.16103367,0.47354516,-0.08027558
0.64743563,0.77941995,0.01632380,-0.81927051,1.32608678,-0.57362978,1.34233677,0.36317522,-0.00867123,-0.01246939,-1.18699310,-0.10714541,0.48694401,-0.07214467
0.65486091,0.77923702,0.01607434,-0.84768128,1.32221145,-0.56368341,1.34088993,0.37936208,-0.01004502,-0.01243489,-1.59668392,-0.26545811,0.51062511,-0.07871972
0.66263937,0.77905158,0.01582713,-0.88131006,1.31574556,-0.55310634,1.33905580,0.39850486,-0.00771894,-0.01227698,-1.71594559,-0.36643582,0.54781418,-0.10627880
0.67082914,0.77894858,0.01558371,-0.91455317,1.30822525,-0.54171253,1.33658628,0.42032367,-0.00255235,-0.01206304,-1.57134288,-0.36391083,0.59172872,-0.14154634
0.67947900,0.77895963,0.01534452,-0.94234953,1.30197826,-0.52937083,1.33331638,0.44443173,0.00374936,-0.01187638,-1.17414764,-0.24717726,0.64232833,-0.18603315
0.68863256,0.77910459,0.01510737,-0.95950931,1.29918035,-0.51599420,1.32915218,0.47038988,0.00905187,-0.01190453,-0.51616622,-0.01603044,0.68804593,-0.21591571
0.69831183,0.77924416,0.01486725,-0.96068621,1.30211153,-0.50170058,1.32438869,0.49776448,0.00889017,-0.01216132,0.44328473,0.29298014,0.74825722,-0.27567419
0.70858560,0.77954202,0.01461727,-0.93795432,1.31059463,-0.48612001,1.31835295,0.52909497,0.01890480,-0.01290315,1.89110042,0.53252207,0.80273236,-0.31360074
0.71947382,0.77969362,0.01434790,-0.87768947,1.32321798,-0.47015709,1.31310646,0.55854284,-0.01528963,-0.01476134,4.70512625,1.00590100,0.73015480,-0.11218394
0.72974112,0.77938380,0.01337556,-0.84744965,1.28700126,-0.47298204,1.31989269,0.48782898,-0.01856831,-0.05502233,0.25574825,0.53968522,-0.82308154,0.50564914
0.73908894,0.77901148,0.01228955,-0.84200528,1.29639106,-0.50021680,1.33059954,0.44855350,-0.01790546,-0.05364178,0.28598810,0.40694882,-1.79914181,0.51952350
0.74768887,0.77869977,0.01122822,-0.83614546,1.30351228,-0.54223183,1.33936257,0.41295266,-0.01278892,-0.05258134,0.29604352,0.31490899,-2.31320616,0.34249272
0.75562234,0.77850745,0.01019427,-0.83025308,1.30918412,-0.59003314,1.35005130,0.38164881,-0.00627079,-0.05114526,0.29278774,0.25499613,-2.38661295,0.42050760
0.76296401,0.77845542,0.00918110,-0.82444169,1.31373874,-0.63496922,1.35577714,0.35377149,0.00098559,-0.05023777,0.28871397,0.20236141,-2.05211297,0.16070901
0.76978350,0.77853840,0.00818428,-0.81876903,1.31741042,-0.66934441,1.35692432,0.32955526,0.00542956,-0.04942361,0.27630995,0.17181438,-1.34145559,-0.01312405
0.77615666,0.77867514,0.00720640,-0.81323344,1.32036058,-0.68559253,1.35621905,0.30842667,0.01108406,-0.04843703,0.27773698,0.12360470,-0.24036608,-0.04324948
0.78212860,0.77892679,0.00623309,-0.80792430,1.32281688,-0.67741581,1.35558146,0.28942559,0.00963700,-0.05011889,0.24710449,0.13217632,0.93184700,-0.01512148
0.78774565,0.77899406,0.00518783,-0.80323670,1.32545108,-0.64666535,1.35458957,0.27297345,-0.00127557,-0.05437788,0.22512678,0.12667564,2.15727812,-0.12757025
0.79300376,0.77897681,0.00407421,-0.79765947,1.32907717,-0.59974566,1.34922590,0.25217967,-0.02615449,-0.04059177,2.17612986,1.42863819,-0.87358460,0.25759642
0.79819714,0.77830807,0.00350657,-0.77723631,1.34468352,-0.59718856,1.34780874,0.26111225,-0.03743139,-0.03398359,-0.35541970,0.32751711,0.29502100,0.01346058
0.80355857,0.77762579,0.00283133,-0.79314131,1.34780311,-0.59117498,1.34823411,0.27520459,-0.02984726,-0.03350549,-1.16649631,0.02409179,0.31265256,0.01615042
0.80923034,0.77711708,0.00216764,-0.82210440,1.34627542,-0.58458652,1.34831981,0.29188520,-0.02243251,-0.03284823,-1.66297049,-0.15837611,0.34636464,-0.00823269
0.81526174,0.77674985,0.00151861,-0.85750689,1.34175607,-0.57719656,1.34771437,0.31125755,-0.01364198,-0.03206784,-1.81611919,-0.27862402,0.39256401,-0.05231487
0.82170747,0.77658904,0.00088564,-0.89259397,1.33584199,-0.56883310,1.34618771,0.33313024,-0.00267070,-0.03124356,-1.64644540,-0.28890682,0.44346849,-0.10036289
0.82861204,0.77665150,0.00026906,-0.92113852,1.33107065,-0.55939940,1.34363599,0.35705908,0.00877932,-0.03045114,-1.16621884,-0.17282614,0.49926080,-0.15440724
0.83600810,0.77689549,-0.00033365,-0.93684883,1.32990650,-0.54897472,1.34030008,0.38177387,0.01172538,-0.02986025,-0.37439043,0.07424635,0.53844583,-0.17098950
0.84391996,0.77720668,-0.00092657,-0.93282988,1.33407901,-0.53746685,1.33601681,0.40933581,0.02120653,-0.02951932,0.82622904,0.32537759,0.60712343,-0.24639606
0.85240969,0.77771418,-0.00151701,-0.89940545,1.34197020,-0.52485688,1.33088367,0.43871360,0.02401316,-0.02960030,2.57465069,0.41775667,0.63542421,-0.22823710
0.86150182,0.77805788,-0.00210476,-0.82465230,1.34641482,-0.51141100,1.32555614,0.46973837,0.01153596,-0.02934635,4.61787231,-0.26003519,0.60169043,-0.06072638
0.87021159,0.77812022,-0.00325646,-0.80327839,1.33164945,-0.51873686,1.33246335,0.41871818,0.00169372,-0.06103785,0.36525373,0.20147090,-1.16533329,0.51399442
0.87832344,0.77817025,-0.00446070,-0.79599734,1.33515463,-0.55491144,1.34307218,0.39394859,0.00227883,-0.05945712,0.35577059,0.16509307,-2.33292091,0.49592469
0.88599359,0.77818290,-0.00563294,-0.78895888,1.33814902,-0.60886438,1.35160074,0.37438533,-0.00012590,-0.05762720,0.34750547,0.13864992,-2.96110598,0.54868936
0.89331265,0.77820649,-0.00677144,-0.78205038,1.34063475,-0.66978050,1.35772673,0.35856047,0.00298758,-0.05627376,0.34372767,0.11148679,-3.04810006,0.11885558
0.90035288,0.77831306,-0.00788449,-0.77517652,1.34258329,-0.72769599,1.35673960,0.34632538,0.00769579,-0.05505371,0.34473130,0.08329822,-2.68434547,-0.16608910
0.90718127,0.77850560,-0.00897252,-0.76830673,1.34408844,-0.77427382,1.35258202,0.33731062,0.00967841,-0.05374224,0.33985781,0.07356017,-1.93076052,-0.21160813
0.91385871,0.77871610,-0.01003252,-0.76137638,1.34517414,-0.80188536,1.34928595,0.33084289,0.01420263,-0.05236808,0.35160801,0.03863958,-0.78914821,-0.10979929
0.92043439,0.77897018,-0.01106682,-0.75456372,1.34628660,-0.80246424,1.34869145,0.32757569,0.00550375,-0.05098090,0.32632095,0.08123600,0.76450801,0.04180647
0.92698792,0.77885345,-0.01206772,-0.74818224,1.34823341,-0.76689606,1.34901623,0.32835080,-0.01540577,-0.04915203,0.31440442,0.10996869,2.83047112,-0.09613309
0.93321562,0.77839615,-0.01354658,-0.74282088,1.35092361,-0.75530410,1.35205303,0.30115695,-0.04284127,-0.07970096,0.57398938,0.27377436,-1.46368644,-0.10810047
0.93925933,0.77762587,-0.01491547,-0.75046225,1.35877941,-0.75110186,1.35189717,0.29706224,-0.03438945,-0.06720936,-0.84647336,0.26540994,0.24089016,0.14054937
0.94510512,0.77701625,-0.01624437,-0.77508081,1.36195594,-0.74640137,1.35474089,0.28829176,-0.02815155,-0.06566288,-1.54374479,0.07121755,0.23365581,0.13709834
0.95080701,0.77652514,-0.01754055,-0.81006707,1.36170146,-0.74161481,1.35715128,0.28250697,-0.02022992,-0.06399885,-1.88500399,-0.08800596,0.24620107,0.10293536
0.95642128,0.77623358,-0.01880335,-0.84817958,1.35879610,-0.73651280,1.35881786,0.27943310,-0.00916103,-0.06231049,-1.86988467,-0.18315228,0.26428652,0.06426527
0.96199954,0.77616609,-0.02003180,-0.88259471,1.35520426,-0.73100236,1.35967853,0.27877966,0.00219737,-0.06057889,-1.52776427,-0.15271002,0.28681787,0.02244908
0.96758657,0.77631708,-0.02122623,-0.90685083,1.35354862,-0.72507673,1.35981948,0.28021668,0.01006484,-0.05891138,-0.85980687,0.00452181,0.29903046,0.00538251
0.97322390,0.77654017,-0.02238712,-0.91405818,1.35585811,-0.71881091,1.35948127,0.28379529,0.01655414,-0.05731136,0.19091911,0.20930117,0.32967268,-0.04304377
0.97895626,0.77694307,-0.02352015,-0.89540658,1.36161003,-0.71218106,1.35871213,0.28980088,0.01738975,-0.05586669,1.71977380,0.34293925,0.34640987,-0.05871249
0.98484071,0.77708565,-0.02462150,-0.84033139,1.36701949,-0.70568729,1.35865700,0.29924827,-0.00221656,-0.05414554,3.84211723,0.09127231,0.32809380,0.00514227
0.99094203,0.77703550,-0.02568974,-0.74495447,1.35848778,-0.69872174,1.35868195,0.29673853,-0.02322611,-0.06402910,2.07316032,-0.73713005,0.59360047,-0.00807267
0.99660264,0.77643637,-0.02720965,-0.73940007,1.35889892,-0.70827286,1.36611523,0.27938154,-0.02782570,-0.07527514,0.23927458,0.08780418,-1.10710434,0.32664003
1.00213892,0.77597294,-0.02869538,-0.73464644,1.36063572,-0.74049511,1.37071447,0.27495075,-0.01851295,-0.07332529,0.24152737,0.07690006,-2.01809166,0.12954319
1.00762251,0.77565348,-0.03014107,-0.72976133,1.36207556,-0.78635592,1.37105523,0.27401745,-0.01316037,-0.07125901,0.25284228,0.05701162,-2.47927187,-0.09301213
1.01312143,0.77548994,-0.03154457,-0.72446382,1.36283482,-0.83678055,1.36711392,0.27630865,-0.00296083,-0.06913348,0.27681085,0.02002084,-2.49298010,-0.27916127
1.01869428,0.77554345,-0.03290463,-0.71864304,1.36283455,-0.88342635,1.36089198,0.28124177,0.00805933,-0.06691677,0.30540653,-0.01983936,-2.12215576,-0.30979385
1.02438763,0.77580575,-0.03422042,-0.71228281,1.36215164,-0.91907633,1.35597542,0.28816789,0.01531588,-0.06472177,0.32464373,-0.03647982,-1.40536767,-0.15339879
1.03023752,0.77614058,-0.03549270,-0.70543087,1.36096246,-0.93671264,1.35567017,0.29702652,0.02222529,-0.06265938,0.36111959,-0.08346773,-0.31017862,0.11651877
1.03628533,0.77663762,-0.03672882,-0.69813215,1.35944269,-0.92777279,1.36083121,0.30763756,0.02009036,-0.06099765,0.35423356,-0.03938468,1.24610575,0.38481011
1.04256652,0.77676809,-0.03792808,-0.69100560,1.35894451,-0.88174834,1.36882989,0.32087846,-0.00602097,-0.05896714,0.35758621,-0.00763013,3.42342885,0.30486854
1.04915571,0.77657375,-0.03908534,-0.68346156,1.35866954,-0.79076528,1.36534716,0.33192219,-0.02494999,-0.05770328,0.51232762,0.00229864,3.73085264,-1.03439906
1.05534262,0.77591574,-0.04065105,-0.69405780,1.36662029,-0.77928652,1.35668620,0.30197278,-0.03166804,-0.07908293,-1.22904228,0.38164112,0.21069606,0.18908042
1.06127975,0.77539011,-0.04220783,-0.72980524,1.37240832,-0.77477458,1.35970914,0.29260741,-0.02087669,-0.07668251,-2.23721827,0.18427260,0.23672794,0.12218503
1.06707000,0.77504275,-0.04371722,-0.78057202,1.37348320,-0.76994133,1.36186649,0.28721162,-0.01432741,-0.07428221,-2.74205189,-0.07502193,0.25004393,0.08872475
1.07278964,0.77486228,-0.04517782,-0.83629459,1.36944889,-0.76471241,1.36319339,0.28533264,-0.00336332,-0.07182972,-2.75307431,-0.30456779,0.27250588,0.04584774
1.07850240,0.77491802,-0.04658832,-0.88782046,1.36240970,-0.75900231,1.36367245,0.28634134,0.00865136,-0.06926794,-2.34703513,-0.36093895,0.29870283,0.00245422
1.08425900,0.77519019,-0.04794735,-0.92747759,1.35649497,-0.75283460,1.36346677,0.28955859,0.01533985,-0.06668969,-1.58122532,-0.19657119,0.31289050,-0.01242571
1.09010059,0.77555956,-0.04925549,-0.94798086,1.35552689,-0.74619303,1.36263617,0.29478804,0.02447649,-0.06431248,-0.42340618,0.10035145,0.34458718,-0.05748281
1.09606578,0.77601773,-0.05052074,-0.94073034,1.36100029,-0.73940863,1.36191063,0.30187910,0.01299040,-0.06218886,1.19164604,0.42961021,0.32795896,-0.00280859
1.10220573,0.77609299,-0.05174070,-0.89457306,1.36974468,-0.73263635,1.36173846,0.31262763,0.00010316,-0.06003296,3.50169441,0.31987226,0.32767488,0.02963424
1.10859791,0.77600372,-0.05291460,-0.80112301,1.36623809,-0.72552075,1.36186774,0.32010337,-0.01965825,-0.05853349,3.73741440,-1.06880635,0.54265363,0.02063414
1.11452478,0.77546961,-0.05458051,-0.79011130,1.35863725,-0.73748379,1.36936038,0.28981865,-0.02661847,-0.08385641,0.20142585,0.16872289,-1.27734097,0.31939289
1.12023531,0.77503280,-0.05622932,-0.78579742,1.36131980,-0.77392123,1.37360000,0.28205179,-0.01675101,-0.08110584,0.22816941,0.10464716,-2.25800133,0.09592877
1.12582967,0.77476989,-0.05782325,-0.78111121,1.36312234,-0.82480535,1.37281249,0.27812276,-0.01035744,-0.07831159,0.24290908,0.07255260,-2.73462595,-0.16821359
1.13138178,0.77466237,-0.05935982,-0.77600995,1.36413822,-0.88012864,1.36704493,0.27761250,0.00007304,-0.07540424,0.26676476,0.03099596,-2.72209615,-0.38218438
1.13695290,0.77478340,-0.06083703,-0.77040321,1.36433672,-0.93086143,1.35877174,0.27984156,0.01175815,-0.07237843,0.29407542,-0.01084570,-2.30073844,-0.40453208
1.14259051,0.77510954,-0.06225390,-0.76433217,1.36390771,-0.96952571,1.35249292,0.28409150,0.01740328,-0.06938622,0.30768415,-0.02130480,-1.53009337,-0.18779866
1.14833248,0.77553363,-0.06361271,-0.75774277,1.36282579,-0.98894606,1.35227075,0.29026174,0.02727783,-0.06669704,0.34461046,-0.07390530,-0.36687373,0.16797720
1.15421409,0.77600900,-0.06492374,-0.75108456,1.36204493,-0.98049619,1.35981815,0.29799795,0.01217647,-0.06438988,0.32043803,-0.00215406,1.25974376,0.56401786
1.16028886,0.77621773,-0.06618682,-0.74397874,1.36095008,-0.93214544,1.37121282,0.31025677,0.02091864,-0.06217897,0.38130059,-0.08840499,3.67444028,0.42685281
1.16664239,0.77649014,-0.06740496,-0.73657383,1.36029790,-0.83378868,1.36954398,0.31902475,-0.00425164,-0.06069713,0.56129444,-0.03066050,4.09849853,-1.10391432
1.17253028,0.77615306,-0.06907513,-0.74756952,1.36713151,-0.81918007,1.35395518,0.28603804,-0.01893237,-0.08473838,-1.26085313,0.31291946,0.20549164,0.14742606
1.17813792,0.77584007,-0.07073888,-0.78398651,1.37141530,-0.81491291,1.35639928,0.27561187,-0.01188754,-0.08172240,-2.26905299,0.10306224,0.22056438,0.10009413
1.18357724,0.77564338,-0.07234222,-0.83524195,1.37079978,-0.81047558,1.35823904,0.26914034,-0.00829013,-0.07863942,-2.75738259,-0.16000279,0.22710995,0.07826332
1.18892353,0.77555810,-0.07388241,-0.89099661,1.36516932,-0.80575582,1.35944139,0.26607447,0.00032077,-0.07544417,-2.74025346,-0.37591318,0.24472342,0.04347145
1.19423780,0.77566845,-0.07535744,-0.94193246,1.35705793,-0.80064444,1.35994181,0.26575915,0.01056667,-0.07213006,-2.30129916,-0.39331656,0.26680298,0.00660030
